source_file,source_abs,source_lines,instrumented_lines,covered_lines,missed_instrumented_lines,line_coverage_pct,functions,covered_functions,function_coverage_pct,max_line_freq,sum_line_freq,page
src/chemistry/modal_aero/modal_aero_newnuc.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/modal_aero/modal_aero_newnuc.F90,1698,222,167,55,75.22522522522523,5,5,100.0,423075600,1827192132,b5f77b9e48_modal_aero_newnuc.F90.html
src/chemistry/modal_aero/modal_aero_rename.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/modal_aero/modal_aero_rename.F90,1786,143,117,26,81.81818181818181,4,4,100.0,63461340,1252468489,4961e3db3f_modal_aero_rename.F90.html
src/chemistry/modal_aero/seasalt_model.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/modal_aero/seasalt_model.F90,116,19,19,0,100.0,2,2,100.0,21858906,100664080,e20e174297_seasalt_model.F90.html
src/chemistry/modal_aero/sox_cldaero_mod.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/modal_aero/sox_cldaero_mod.F90,523,124,102,22,82.25806451612904,4,4,100.0,423075600,1748435324,4ab86196c2_sox_cldaero_mod.F90.html
src/chemistry/mozart/cfc11star.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/cfc11star.F90,127,25,10,15,40.0,3,3,100.0,26624,91136,18a0c08ab3_cfc11star.F90.html
src/chemistry/mozart/charge_neutrality.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/charge_neutrality.F90,242,80,9,71,11.25,2,2,100.0,21153780,26741748,21919af0be_charge_neutrality.F90.html
src/chemistry/mozart/chemistry.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/chemistry.F90,1491,384,325,59,84.63541666666667,12,12,100.0,21858906,333994102,778b8573b2_chemistry.F90.html
src/chemistry/mozart/chlorine_loading_data.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/chlorine_loading_data.F90,298,77,6,71,7.792207792207792,2,2,100.0,26624,83456,20ed3e505f_chlorine_loading_data.F90.html
src/chemistry/mozart/clybry_fam.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/clybry_fam.F90,289,61,22,39,36.0655737704918,3,3,100.0,53248,263680,936ef5ee17_clybry_fam.F90.html
src/chemistry/mozart/euvac.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/euvac.F90,158,44,6,38,13.636363636363637,2,2,100.0,512,5120,c2f9e409e1_euvac.F90.html
src/chemistry/mozart/gas_wetdep_opts.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/gas_wetdep_opts.F90,75,19,17,2,89.47368421052632,1,1,100.0,29184,65040,5024b42ef9_gas_wetdep_opts.F90.html
src/chemistry/mozart/gcr_ionization.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/gcr_ionization.F90,196,52,39,13,75.0,4,4,100.0,21153780,52140020,47d25fdd34_gcr_ionization.F90.html
src/chemistry/mozart/lin_strat_chem.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/lin_strat_chem.F90,303,23,4,19,17.391304347826086,1,1,100.0,512,2048,5353d8df2f_lin_strat_chem.F90.html
src/chemistry/mozart/linoz_data.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/linoz_data.F90,315,51,45,6,88.23529411764706,5,5,100.0,26624,95744,1b515ce4d8_linoz_data.F90.html
src/chemistry/mozart/llnl_O1D_to_2OH_adj.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/llnl_O1D_to_2OH_adj.F90,85,10,6,4,60.0,2,2,100.0,52224,106501,6a225e0aa4_llnl_O1D_to_2OH_adj.F90.html
src/chemistry/mozart/mo_airglow.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_airglow.F90,104,10,6,4,60.0,1,1,100.0,512,7168,325918a3b5_mo_airglow.F90.html
src/chemistry/mozart/mo_airplane.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_airplane.F90,350,125,13,112,10.4,2,2,100.0,21153780,52758506,d65f1caf6c_mo_airplane.F90.html
src/chemistry/mozart/mo_aurora.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_aurora.F90,1436,35,11,24,31.428571428571427,2,2,100.0,26624,91136,5f18368f0c_mo_aurora.F90.html
src/chemistry/mozart/mo_chem_utls.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_chem_utls.F90,162,24,24,0,100.0,4,4,100.0,4723200,60884992,92b8e793cf_mo_chem_utls.F90.html
src/chemistry/mozart/mo_chemini.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_chemini.F90,271,52,50,2,96.15384615384616,1,1,100.0,512,30758,747cabe92a_mo_chemini.F90.html
src/chemistry/mozart/mo_chm_diags.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_chm_diags.F90,757,365,258,107,70.68493150684931,2,2,100.0,423075600,1569677480,faef6ba423_mo_chm_diags.F90.html
src/chemistry/mozart/mo_cph.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_cph.F90,167,7,3,4,42.857142857142854,1,1,100.0,512,1536,2cf6b7e7d3_mo_cph.F90.html
src/chemistry/mozart/mo_drydep.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_drydep.F90,3255,626,394,232,62.93929712460064,7,7,100.0,14102520,279587444,b56fb57531_mo_drydep.F90.html
src/chemistry/mozart/mo_exp_sol.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_exp_sol.F90,102,7,7,0,100.0,2,2,100.0,52224,314880,a74440cae3_mo_exp_sol.F90.html
src/chemistry/mozart/mo_extfrc.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_extfrc.F90,383,112,91,21,81.25,3,3,100.0,528844500,1208983871,419a01581d_mo_extfrc.F90.html
src/chemistry/mozart/mo_fstrat.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_fstrat.F90,1014,305,28,277,9.180327868852459,3,3,100.0,1044480,1505282,7738e6f73a_mo_fstrat.F90.html
src/chemistry/mozart/mo_gas_phase_chemdr.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_gas_phase_chemdr.F90,1069,341,244,97,71.55425219941348,2,2,100.0,423075600,5045648865,7927de8e72_mo_gas_phase_chemdr.F90.html
src/chemistry/mozart/mo_heatnirco2.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_heatnirco2.F90,559,128,128,0,100.0,1,1,100.0,31744,827904,622a2ac750_mo_heatnirco2.F90.html
src/chemistry/mozart/mo_jeuv.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_jeuv.F90,654,121,3,118,2.479338842975207,1,1,100.0,512,2048,f8260ebae3_mo_jeuv.F90.html
src/chemistry/mozart/mo_jlong.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_jlong.F90,963,232,199,33,85.77586206896552,6,6,100.0,14918123520,39150722326,576fd7ac77_mo_jlong.F90.html
src/chemistry/mozart/mo_lightning.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_lightning.F90,395,97,6,91,6.185567010309279,2,2,100.0,26112,58880,e9daeb379d_mo_lightning.F90.html
src/chemistry/mozart/mo_mass_xforms.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_mass_xforms.F90,222,21,20,1,95.23809523809524,4,4,100.0,423075600,1066594324,20390e0a9f_mo_mass_xforms.F90.html
src/chemistry/mozart/mo_mean_mass.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_mean_mass.F90,94,21,11,10,52.38095238095238,2,2,100.0,21153780,26329076,5da66eddd8_mo_mean_mass.F90.html
src/chemistry/mozart/mo_negtrc.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_negtrc.F90,45,6,6,0,100.0,1,1,100.0,423075600,1793562092,da071f9d92_mo_negtrc.F90.html
src/chemistry/mozart/mo_neu_wetdep.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_neu_wetdep.F90,1744,550,324,226,58.90909090909091,6,6,100.0,63461340,6410399334,5879cf0093_mo_neu_wetdep.F90.html
src/chemistry/mozart/mo_photo.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_photo.F90,1757,476,283,193,59.45378151260504,7,7,100.0,40897308,978142872,c365b568d4_mo_photo.F90.html
src/chemistry/mozart/mo_sad.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_sad.F90,1644,10,9,1,90.0,1,1,100.0,15360,33287,a12dbc4266_mo_sad.F90.html
src/chemistry/mozart/mo_setext.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_setext.F90,304,105,44,61,41.904761904761905,2,2,100.0,148076460,209414057,2a382dcdce_mo_setext.F90.html
src/chemistry/mozart/mo_sethet.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_sethet.F90,883,80,3,77,3.75,1,1,100.0,512,3584,7e6ff42a55_mo_sethet.F90.html
src/chemistry/mozart/mo_setinv.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_setinv.F90,153,46,43,3,93.47826086956522,2,2,100.0,169230240,840444038,15a0233de6_mo_setinv.F90.html
src/chemistry/mozart/mo_solarproton.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_solarproton.F90,103,17,7,10,41.1764705882353,2,2,100.0,21153780,52074984,d0b7abc0f6_mo_solarproton.F90.html
src/chemistry/mozart/mo_srf_emissions.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_srf_emissions.F90,438,120,87,33,72.5,3,3,100.0,34551174,107365267,8651bb81aa_mo_srf_emissions.F90.html
src/chemistry/mozart/mo_strato_rates.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_strato_rates.F90,893,28,27,1,96.42857142857143,1,1,100.0,11776,74240,aa85d080c4_mo_strato_rates.F90.html
src/chemistry/mozart/mo_sulf.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_sulf.F90,235,55,45,10,81.81818181818181,4,4,100.0,21153780,26197504,b624bedb08_mo_sulf.F90.html
src/chemistry/mozart/mo_usrrxt.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_usrrxt.F90,1256,452,209,243,46.23893805309734,3,3,100.0,126922680,1027687104,99ded9569d_mo_usrrxt.F90.html
src/chemistry/mozart/mo_waccm_hrates.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/mo_waccm_hrates.F90,452,38,13,25,34.21052631578947,1,1,100.0,4608,32256,d57b3c102d_mo_waccm_hrates.F90.html
src/chemistry/mozart/noy_ubc.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/noy_ubc.F90,247,59,26,33,44.067796610169495,4,4,100.0,52224,244748,cbe9532d07_noy_ubc.F90.html
src/chemistry/mozart/rate_diags.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/rate_diags.F90,248,69,37,32,53.6231884057971,4,4,100.0,84615120,208599980,68d00581b3_rate_diags.F90.html
src/chemistry/mozart/short_lived_species.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/short_lived_species.F90,179,23,11,12,47.82608695652174,5,5,100.0,62464,398336,bd33dede9d_short_lived_species.F90.html
src/chemistry/mozart/spedata.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/spedata.F90,736,55,27,28,49.09090909090909,4,4,100.0,26624,97284,789e1402fe_spedata.F90.html
src/chemistry/mozart/tracer_cnst.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/tracer_cnst.F90,372,89,81,8,91.01123595505618,7,7,100.0,86274240,326448704,38991ab70b_tracer_cnst.F90.html
src/chemistry/mozart/tracer_srcs.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/tracer_srcs.F90,298,71,59,12,83.09859154929578,6,6,100.0,51200,365060,b5856978d9_tracer_srcs.F90.html
src/chemistry/mozart/upper_bc.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/mozart/upper_bc.F90,308,38,36,2,94.73684210526316,2,2,100.0,512,37888,f7b16ec467_upper_bc.F90.html
src/chemistry/pp_trop_mam3/mo_adjrxt.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/pp_trop_mam3/mo_adjrxt.F90,45,8,8,0,100.0,1,1,100.0,21153780,181813164,222d546741_mo_adjrxt.F90.html
src/chemistry/pp_trop_mam3/mo_imp_sol.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/pp_trop_mam3/mo_imp_sol.F90,845,337,110,227,32.640949554896146,2,2,100.0,846151200,18337185468,bfe4783cac_mo_imp_sol.F90.html
src/chemistry/pp_trop_mam3/mo_indprd.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/pp_trop_mam3/mo_indprd.F90,81,22,22,0,100.0,1,1,100.0,21153780,519376656,64cdad4412_mo_indprd.F90.html
src/chemistry/pp_trop_mam3/mo_lin_matrix.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/pp_trop_mam3/mo_lin_matrix.F90,98,6,6,0,100.0,2,2,100.0,21153780,126922680,e6983803f7_mo_lin_matrix.F90.html
src/chemistry/pp_trop_mam3/mo_lu_factor.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/pp_trop_mam3/mo_lu_factor.F90,84,6,6,0,100.0,2,2,100.0,42307560,253845360,074e574557_mo_lu_factor.F90.html
src/chemistry/pp_trop_mam3/mo_lu_solve.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/pp_trop_mam3/mo_lu_solve.F90,69,6,6,0,100.0,2,2,100.0,42307560,253845360,7d33044160_mo_lu_solve.F90.html
src/chemistry/pp_trop_mam3/mo_nln_matrix.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/pp_trop_mam3/mo_nln_matrix.F90,89,6,6,0,100.0,2,2,100.0,42307560,253845360,69db9c040e_mo_nln_matrix.F90.html
src/chemistry/pp_trop_mam3/mo_phtadj.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/pp_trop_mam3/mo_phtadj.F90,40,2,2,0,100.0,1,1,100.0,1566720,1671168,1525390aa1_mo_phtadj.F90.html
src/chemistry/pp_trop_mam3/mo_prod_loss.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/pp_trop_mam3/mo_prod_loss.F90,100,5,5,0,100.0,2,2,100.0,42307560,127027128,4737dd5825_mo_prod_loss.F90.html
src/chemistry/pp_trop_mam3/mo_rxt_rates_conv.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/pp_trop_mam3/mo_rxt_rates_conv.F90,19,8,8,0,100.0,1,1,100.0,21153780,155854776,f4f2888ba8_mo_rxt_rates_conv.F90.html
src/chemistry/pp_trop_mam3/mo_setrxt.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/pp_trop_mam3/mo_setrxt.F90,73,6,6,0,100.0,1,1,100.0,21153780,103990224,7d62c1dbec_mo_setrxt.F90.html
src/chemistry/pp_trop_mam3/mo_sim_dat.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/pp_trop_mam3/mo_sim_dat.F90,111,45,33,12,73.33333333333333,1,1,100.0,10240,217600,0cb1e3db63_mo_sim_dat.F90.html
src/chemistry/utils/aerodep_flx.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/utils/aerodep_flx.F90,499,69,38,31,55.072463768115945,4,4,100.0,3082752,9361420,3091f34451_aerodep_flx.F90.html
src/chemistry/utils/aircraft_emit.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/utils/aircraft_emit.F90,433,118,24,94,20.338983050847457,4,4,100.0,26624,82956,34abb77e22_aircraft_emit.F90.html
src/chemistry/utils/mo_flbc.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/utils/mo_flbc.F90,797,35,8,27,22.857142857142858,2,2,100.0,52224,316416,c0da48da6f_mo_flbc.F90.html
src/chemistry/utils/mo_solar_parms.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/utils/mo_solar_parms.F90,255,81,19,62,23.45679012345679,4,4,100.0,27136,166412,2c6dc36d9e_mo_solar_parms.F90.html
src/chemistry/utils/mo_util.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/utils/mo_util.F90,81,13,13,0,100.0,1,1,100.0,2842175807,13170863762,5e9833bd97_mo_util.F90.html
src/chemistry/utils/modal_aero_calcsize.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/utils/modal_aero_calcsize.F90,1318,323,292,31,90.40247678018576,3,3,100.0,1456865280,4744296867,82139e2b41_modal_aero_calcsize.F90.html
src/chemistry/utils/modal_aero_deposition.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/utils/modal_aero_deposition.F90,265,75,60,15,80.0,3,3,100.0,851968,21790426,b4fca61a1e_modal_aero_deposition.F90.html
src/chemistry/utils/modal_aero_wateruptake.F90,iCESM1.3.1_PI_atm/components/cam/src/chemistry/utils/modal_aero_wateruptake.F90,1127,205,140,65,68.29268292682927,6,6,100.0,258822720,6053294288,a739842b49_modal_aero_wateruptake.F90.html
